id	scatter_idx	chrom	start	end	scatter_length
scaffold_group029	scat_0001	VYXG01008300.1_RagTag	1	451	2984841
scaffold_group029	scat_0001	ScTjWWh_1347-HRSCAF-2172_RagTag	1	447	2984841
scaffold_group029	scat_0001	VYXG01002151.1_RagTag	1	447	2984841
scaffold_group029	scat_0001	VYXG01009327.1_RagTag	1	445	2984841
scaffold_group029	scat_0001	ScTjWWh_2590-HRSCAF-4081_RagTag	1	443	2984841
scaffold_group029	scat_0001	VYXG01016425.1_RagTag	1	443	2984841
scaffold_group029	scat_0001	ScTjWWh_2330-HRSCAF-3691_RagTag	1	438	2984841
scaffold_group029	scat_0001	VYXG01009175.1_RagTag	1	438	2984841
scaffold_group029	scat_0001	VYXG01001877.1_RagTag	1	434	2984841
scaffold_group029	scat_0001	VYXG01012833.1_RagTag	1	434	2984841
scaffold_group029	scat_0001	VYXG01005488.1_RagTag	1	431	2984841
scaffold_group029	scat_0001	VYXG01010611.1_RagTag	1	430	2984841
scaffold_group029	scat_0001	VYXG01008815.1_RagTag	1	427	2984841
scaffold_group029	scat_0001	VYXG01016326.1_RagTag	1	426	2984841
scaffold_group029	scat_0001	VYXG01016319.1_RagTag	1	424	2984841
scaffold_group029	scat_0001	VYXG01006876.1_RagTag	1	420	2984841
scaffold_group029	scat_0001	VYXG01009744.1_RagTag	1	419	2984841
scaffold_group029	scat_0001	VYXG01016272.1_RagTag	1	416	2984841
scaffold_group029	scat_0001	VYXG01006758.1_RagTag	1	414	2984841
scaffold_group029	scat_0001	VYXG01016240.1_RagTag	1	412	2984841
scaffold_group029	scat_0001	VYXG01016222.1_RagTag	1	409	2984841
scaffold_group029	scat_0001	VYXG01007784.1_RagTag	1	406	2984841
scaffold_group029	scat_0001	VYXG01016197.1_RagTag	1	405	2984841
scaffold_group029	scat_0001	VYXG01008331.1_RagTag	1	400	2984841
scaffold_group029	scat_0001	VYXG01016150.1_RagTag	1	400	2984841
scaffold_group029	scat_0001	VYXG01012687.1_RagTag	1	395	2984841
scaffold_group029	scat_0001	VYXG01004455.1_RagTag	1	394	2984841
scaffold_group029	scat_0001	VYXG01016071.1_RagTag	1	389	2984841
scaffold_group029	scat_0001	VYXG01016067.1_RagTag	1	388	2984841
scaffold_group029	scat_0001	VYXG01016029.1_RagTag	1	384	2984841
scaffold_group029	scat_0001	VYXG01016005.1_RagTag	1	382	2984841
scaffold_group029	scat_0001	VYXG01012166.1_RagTag	1	379	2984841
scaffold_group029	scat_0001	VYXG01012645.1_RagTag	1	376	2984841
scaffold_group029	scat_0001	VYXG01015931.1_RagTag	1	371	2984841
scaffold_group029	scat_0001	VYXG01015923.1_RagTag	1	370	2984841
scaffold_group029	scat_0001	VYXG01015901.1_RagTag	1	367	2984841
scaffold_group029	scat_0001	VYXG01015859.1_RagTag	1	363	2984841
scaffold_group029	scat_0001	ScTjWWh_2967-HRSCAF-4657_RagTag	1	360	2984841
scaffold_group029	scat_0001	VYXG01015806.1_RagTag	1	357	2984841
scaffold_group029	scat_0001	VYXG01015761.1_RagTag	1	352	2984841
scaffold_group029	scat_0001	VYXG01011774.1_RagTag	1	351	2984841
scaffold_group029	scat_0001	VYXG01015714.1_RagTag	1	346	2984841
scaffold_group029	scat_0001	VYXG01015682.1_RagTag	1	343	2984841
scaffold_group029	scat_0001	VYXG01015652.1_RagTag	1	339	2984841
scaffold_group029	scat_0001	VYXG01015613.1_RagTag	1	335	2984841
scaffold_group029	scat_0001	VYXG01015570.1_RagTag	1	330	2984841
scaffold_group029	scat_0001	VYXG01015540.1_RagTag	1	327	2984841
scaffold_group029	scat_0001	VYXG01015517.1_RagTag	1	324	2984841
scaffold_group029	scat_0001	VYXG01012122.1_RagTag	1	318	2984841
scaffold_group029	scat_0001	VYXG01015456.1_RagTag	1	318	2984841
scaffold_group029	scat_0001	VYXG01015397.1_RagTag	1	313	2984841
scaffold_group029	scat_0001	VYXG01015363.1_RagTag	1	310	2984841
scaffold_group029	scat_0001	VYXG01015345.1_RagTag	1	308	2984841
scaffold_group029	scat_0001	ScTjWWh_329-HRSCAF-563_RagTag	1	303	2984841
scaffold_group029	scat_0001	VYXG01015281.1_RagTag	1	302	2984841
scaffold_group029	scat_0001	VYXG01015198.1_RagTag	1	295	2984841
scaffold_group029	scat_0001	VYXG01015183.1_RagTag	1	294	2984841
scaffold_group029	scat_0001	VYXG01015146.1_RagTag	1	290	2984841
scaffold_group029	scat_0001	VYXG01015113.1_RagTag	1	288	2984841
scaffold_group029	scat_0001	ScTjWWh_315-HRSCAF-539_RagTag	1	284	2984841
scaffold_group029	scat_0001	VYXG01015059.1_RagTag	1	283	2984841
scaffold_group029	scat_0001	VYXG01014964.1_RagTag	1	277	2984841
scaffold_group029	scat_0001	VYXG01014968.1_RagTag	1	277	2984841
scaffold_group029	scat_0001	VYXG01014912.1_RagTag	1	273	2984841
scaffold_group029	scat_0001	VYXG01014864.1_RagTag	1	270	2984841
scaffold_group029	scat_0001	VYXG01014828.1_RagTag	1	267	2984841
scaffold_group029	scat_0001	VYXG01014793.1_RagTag	1	264	2984841
scaffold_group029	scat_0001	VYXG01014745.1_RagTag	1	261	2984841
scaffold_group029	scat_0001	VYXG01014693.1_RagTag	1	259	2984841
scaffold_group029	scat_0001	VYXG01014679.1_RagTag	1	258	2984841
scaffold_group029	scat_0001	VYXG01014620.1_RagTag	1	255	2984841
scaffold_group029	scat_0001	VYXG01014604.1_RagTag	1	254	2984841
scaffold_group029	scat_0001	VYXG01014555.1_RagTag	1	252	2984841
scaffold_group029	scat_0001	VYXG01014497.1_RagTag	1	250	2984841
scaffold_group029	scat_0001	VYXG01014472.1_RagTag	1	249	2984841
scaffold_group029	scat_0001	ScTjWWh_3053-HRSCAF-4784_RagTag	1	246	2984841
scaffold_group029	scat_0001	VYXG01014430.1_RagTag	1	246	2984841
scaffold_group029	scat_0001	VYXG01014321.1_RagTag	1	242	2984841
scaffold_group029	scat_0001	VYXG01014330.1_RagTag	1	242	2984841
scaffold_group029	scat_0001	VYXG01014253.1_RagTag	1	239	2984841
scaffold_group029	scat_0001	VYXG01014280.1_RagTag	1	239	2984841
scaffold_group029	scat_0001	VYXG01014168.1_RagTag	1	235	2984841
scaffold_group029	scat_0001	ScTjWWh_2041-HRSCAF-3223_RagTag	1	234	2984841
scaffold_group029	scat_0001	VYXG01014156.1_RagTag	1	234	2984841
scaffold_group029	scat_0001	VYXG01014045.1_RagTag	1	231	2984841
scaffold_group029	scat_0001	VYXG01014055.1_RagTag	1	231	2984841
scaffold_group029	scat_0001	ScTjWWh_983-HRSCAF-1607_RagTag	1	228	2984841
scaffold_group029	scat_0001	VYXG01013971.1_RagTag	1	228	2984841
scaffold_group029	scat_0001	VYXG01013897.1_RagTag	1	226	2984841
scaffold_group029	scat_0001	VYXG01013882.1_RagTag	1	225	2984841
scaffold_group029	scat_0001	VYXG01013835.1_RagTag	1	223	2984841
scaffold_group029	scat_0001	VYXG01013809.1_RagTag	1	222	2984841
scaffold_group029	scat_0001	VYXG01013714.1_RagTag	1	220	2984841
scaffold_group029	scat_0001	VYXG01013722.1_RagTag	1	220	2984841
scaffold_group029	scat_0001	VYXG01013678.1_RagTag	1	218	2984841
scaffold_group029	scat_0001	VYXG01013666.1_RagTag	1	217	2984841
scaffold_group029	scat_0001	VYXG01013568.1_RagTag	1	215	2984841
scaffold_group029	scat_0001	VYXG01013577.1_RagTag	1	215	2984841
scaffold_group029	scat_0001	VYXG01013506.1_RagTag	1	213	2984841
scaffold_group029	scat_0001	VYXG01013455.1_RagTag	1	212	2984841
scaffold_group029	scat_0001	VYXG01013490.1_RagTag	1	212	2984841
scaffold_group029	scat_0001	VYXG01013395.1_RagTag	1	210	2984841
scaffold_group029	scat_0001	VYXG01013350.1_RagTag	1	209	2984841
scaffold_group029	scat_0001	VYXG01013374.1_RagTag	1	209	2984841
scaffold_group029	scat_0001	VYXG01013300.1_RagTag	1	207	2984841
scaffold_group029	scat_0001	VYXG01013267.1_RagTag	1	206	2984841
scaffold_group029	scat_0001	VYXG01013236.1_RagTag	1	205	2984841
scaffold_group029	scat_0001	VYXG01013199.1_RagTag	1	204	2984841
scaffold_group029	scat_0001	VYXG01013168.1_RagTag	1	203	2984841
scaffold_group029	scat_0001	VYXG01013125.1_RagTag	1	202	2984841
scaffold_group029	scat_0001	VYXG01013066.1_RagTag	1	201	2984841
scaffold_group029	scat_0001	VYXG01013005.1_RagTag	1	200	2984841
scaffold_group029	scat_0001	VYXG01013024.1_RagTag	1	200	2984841
scaffold_group030	scat_0001	VYXG01008007.1_RagTag	1	341986	2984841
scaffold_group030	scat_0001	VYXG01007814.1_RagTag	1	319960	2984841
scaffold_group030	scat_0001	VYXG01004194.1_RagTag	1	246923	2984841
scaffold_group030	scat_0001	VYXG01007471.1_RagTag	1	200507	2984841
scaffold_group030	scat_0001	VYXG01008015.1_RagTag	1	171159	2984841
scaffold_group030	scat_0001	VYXG01002913.1_RagTag	1	147236	2984841
scaffold_group030	scat_0001	VYXG01006241.1_RagTag	1	135133	2984841
scaffold_group030	scat_0001	VYXG01000524.1_RagTag	1	118717	2984841
scaffold_group030	scat_0001	VYXG01003924.1_RagTag	1	103902	2984841
scaffold_group030	scat_0001	VYXG01002695.1_RagTag	1	92741	2984841
scaffold_group030	scat_0001	VYXG01003510.1_RagTag	1	75200	2984841
scaffold_group030	scat_0001	VYXG01004590.1_RagTag	1	69574	2984841
scaffold_group030	scat_0001	VYXG01008452.1_RagTag	1	54703	2984841
scaffold_group030	scat_0001	VYXG01003545.1_RagTag	1	52999	2984841
scaffold_group030	scat_0001	VYXG01005184.1_RagTag	1	41167	2984841
scaffold_group030	scat_0001	VYXG01008417.1_RagTag	1	40141	2984841
scaffold_group030	scat_0001	VYXG01002254.1_RagTag	1	31965	2984841
scaffold_group030	scat_0001	VYXG01000287.1_RagTag	1	29393	2984841
scaffold_group030	scat_0001	VYXG01004773.1_RagTag	1	25176	2984841
scaffold_group030	scat_0001	VYXG01006004.1_RagTag	1	22679	2984841
scaffold_group030	scat_0001	ScTjWWh_395-HRSCAF-671_RagTag	1	19768	2984841
scaffold_group030	scat_0001	VYXG01008712.1_RagTag	1	18772	2984841
scaffold_group030	scat_0001	VYXG01004114.1_RagTag	1	16957	2984841
scaffold_group030	scat_0001	ScTjWWh_3341-HRSCAF-5242_RagTag	1	15738	2984841
scaffold_group030	scat_0001	ScTjWWh_271-HRSCAF-466_RagTag	1	14089	2984841
scaffold_group030	scat_0001	VYXG01001565.1_RagTag	1	13197	2984841
scaffold_group030	scat_0001	VYXG01004124.1_RagTag	1	12809	2984841
scaffold_group030	scat_0001	VYXG01010401.1_RagTag	1	11576	2984841
scaffold_group030	scat_0001	ScTjWWh_411-HRSCAF-704_RagTag	1	11438	2984841
scaffold_group030	scat_0001	VYXG01003635.1_RagTag	1	10489	2984841
scaffold_group030	scat_0001	VYXG01011630.1_RagTag	1	9904	2984841
scaffold_group030	scat_0001	VYXG01008649.1_RagTag	1	9719	2984841
scaffold_group030	scat_0001	VYXG01011353.1_RagTag	1	9045	2984841
scaffold_group030	scat_0001	VYXG01002940.1_RagTag	1	8744	2984841
scaffold_group030	scat_0001	ScTjWWh_2098-HRSCAF-3312_RagTag	1	8396	2984841
scaffold_group030	scat_0001	VYXG01005690.1_RagTag	1	8181	2984841
scaffold_group030	scat_0001	VYXG01009697.1_RagTag	1	7814	2984841
scaffold_group030	scat_0001	VYXG01004446.1_RagTag	1	7510	2984841
scaffold_group030	scat_0001	ScTjWWh_1196-HRSCAF-1948_RagTag	1	7337	2984841
scaffold_group030	scat_0001	VYXG01006148.1_RagTag	1	7016	2984841
scaffold_group030	scat_0001	VYXG01000566.1_RagTag	1	6855	2984841
scaffold_group030	scat_0001	ScTjWWh_444-HRSCAF-750_RagTag	1	6555	2984841
scaffold_group030	scat_0001	ScTjWWh_879-HRSCAF-1430_RagTag	1	6457	2984841
scaffold_group030	scat_0001	VYXG01007909.1_RagTag	1	6132	2984841
scaffold_group030	scat_0001	ScTjWWh_2455-HRSCAF-3872_RagTag	1	6121	2984841
scaffold_group030	scat_0001	VYXG01003656.1_RagTag	1	5754	2984841
scaffold_group030	scat_0001	VYXG01009737.1_RagTag	1	5753	2984841
scaffold_group030	scat_0001	ScTjWWh_2201-HRSCAF-3495_RagTag	1	5509	2984841
scaffold_group030	scat_0001	ScTjWWh_2250-HRSCAF-3567_RagTag	1	5415	2984841
scaffold_group030	scat_0001	VYXG01003182.1_RagTag	1	5195	2984841
scaffold_group030	scat_0001	ScTjWWh_2190-HRSCAF-3479_RagTag	1	5153	2984841
scaffold_group030	scat_0001	ScTjWWh_377-HRSCAF-643_RagTag	1	4883	2984841
scaffold_group030	scat_0001	VYXG01008479.1_RagTag	1	4841	2984841
scaffold_group030	scat_0001	VYXG01001014.1_RagTag	1	4679	2984841
scaffold_group030	scat_0001	VYXG01005964.1_RagTag	1	4623	2984841
scaffold_group030	scat_0001	VYXG01004041.1_RagTag	1	4473	2984841
scaffold_group030	scat_0001	VYXG01006153.1_RagTag	1	4374	2984841
scaffold_group030	scat_0001	ScTjWWh_3343-HRSCAF-5244_RagTag	1	4208	2984841
scaffold_group030	scat_0001	VYXG01004396.1_RagTag	1	4151	2984841
scaffold_group030	scat_0001	ScTjWWh_1950-HRSCAF-3104_RagTag	1	4026	2984841
scaffold_group030	scat_0001	VYXG01010251.1_RagTag	1	3925	2984841
scaffold_group030	scat_0001	ScTjWWh_297-HRSCAF-517_RagTag	1	3856	2984841
scaffold_group030	scat_0001	VYXG01003139.1_RagTag	1	3733	2984841
scaffold_group030	scat_0001	ScTjWWh_2220-HRSCAF-3521_RagTag	1	3680	2984841
scaffold_group030	scat_0001	VYXG01004002.1_RagTag	1	3527	2984841
scaffold_group030	scat_0001	ScTjWWh_2397-HRSCAF-3777_RagTag	1	3483	2984841
scaffold_group030	scat_0001	VYXG01003585.1_RagTag	1	3367	2984841
scaffold_group030	scat_0001	VYXG01011289.1_RagTag	1	3344	2984841
scaffold_group030	scat_0001	ScTjWWh_2884-HRSCAF-4546_RagTag	1	3233	2984841
scaffold_group030	scat_0001	VYXG01000991.1_RagTag	1	3197	2984841
scaffold_group030	scat_0001	VYXG01007549.1_RagTag	1	3115	2984841
scaffold_group030	scat_0001	ScTjWWh_869-HRSCAF-1415_RagTag	1	3068	2984841
scaffold_group030	scat_0001	VYXG01005875.1_RagTag	1	3022	2984841
scaffold_group030	scat_0001	VYXG01003169.1_RagTag	1	2926	2984841
scaffold_group030	scat_0001	ScTjWWh_548-HRSCAF-909_RagTag	1	2925	2984841
scaffold_group030	scat_0001	VYXG01007036.1_RagTag	1	2835	2984841
scaffold_group030	scat_0001	VYXG01005169.1_RagTag	1	2802	2984841
scaffold_group030	scat_0001	VYXG01008066.1_RagTag	1	2734	2984841
scaffold_group030	scat_0001	ScTjWWh_1397-HRSCAF-2240_RagTag	1	2719	2984841
scaffold_group030	scat_0001	VYXG01006940.1_RagTag	1	2693	2984841
scaffold_group030	scat_0001	VYXG01005312.1_RagTag	1	2617	2984841
scaffold_group030	scat_0001	VYXG01018060.1_RagTag	1	2612	2984841
scaffold_group030	scat_0001	VYXG01002227.1_RagTag	1	2532	2984841
scaffold_group030	scat_0001	VYXG01012331.1_RagTag	1	2523	2984841
scaffold_group030	scat_0001	ScTjWWh_2649-HRSCAF-4179_RagTag	1	2465	2984841
scaffold_group030	scat_0001	VYXG01011346.1_RagTag	1	2457	2984841
scaffold_group030	scat_0001	VYXG01006907.1_RagTag	1	2403	2984841
scaffold_group030	scat_0001	VYXG01007640.1_RagTag	1	2400	2984841
scaffold_group030	scat_0001	VYXG01000585.1_RagTag	1	2338	2984841
scaffold_group030	scat_0001	VYXG01006456.1_RagTag	1	2327	2984841
scaffold_group030	scat_0001	VYXG01002439.1_RagTag	1	2277	2984841
scaffold_group030	scat_0001	ScTjWWh_3415-HRSCAF-5353_RagTag	1	2260	2984841
scaffold_group030	scat_0001	VYXG01007106.1_RagTag	1	2219	2984841
scaffold_group030	scat_0001	VYXG01005747.1_RagTag	1	2196	2984841
scaffold_group030	scat_0001	VYXG01005002.1_RagTag	1	2151	2984841
scaffold_group030	scat_0001	VYXG01002884.1_RagTag	1	2138	2984841
scaffold_group030	scat_0001	VYXG01010030.1_RagTag	1	2091	2984841
scaffold_group030	scat_0001	VYXG01011377.1_RagTag	1	2086	2984841
scaffold_group030	scat_0001	ScTjWWh_2920-HRSCAF-4595_RagTag	1	2009	2984841
scaffold_group030	scat_0001	ScTjWWh_1588-HRSCAF-2546_RagTag	1	1998	2984841
scaffold_group030	scat_0001	VYXG01001286.1_RagTag	1	1963	2984841
scaffold_group030	scat_0001	VYXG01009079.1_RagTag	1	1937	2984841
scaffold_group030	scat_0001	VYXG01011949.1_RagTag	1	1896	2984841
scaffold_group030	scat_0001	VYXG01007973.1_RagTag	1	1892	2984841
scaffold_group030	scat_0001	ScTjWWh_494-HRSCAF-826_RagTag	1	1840	2984841
scaffold_group030	scat_0001	VYXG01009695.1_RagTag	1	1818	2984841
scaffold_group030	scat_0001	VYXG01007031.1_RagTag	1	1795	2984841
scaffold_group030	scat_0001	VYXG01010244.1_RagTag	1	1778	2984841
scaffold_group030	scat_0001	VYXG01004227.1_RagTag	1	1719	2984841
scaffold_group030	scat_0001	VYXG01002000.1_RagTag	1	1718	2984841
scaffold_group030	scat_0001	ScTjWWh_2168-HRSCAF-3436_RagTag	1	1689	2984841
scaffold_group030	scat_0001	VYXG01001627.1_RagTag	1	1668	2984841
scaffold_group030	scat_0001	VYXG01011982.1_RagTag	1	1644	2984841
scaffold_group030	scat_0001	VYXG01007438.1_RagTag	1	1627	2984841
scaffold_group030	scat_0001	ScTjWWh_2803-HRSCAF-4421_RagTag	1	1602	2984841
scaffold_group030	scat_0001	VYXG01003069.1_RagTag	1	1591	2984841
scaffold_group030	scat_0001	VYXG01006866.1_RagTag	1	1560	2984841
scaffold_group030	scat_0001	VYXG01010935.1_RagTag	1	1554	2984841
scaffold_group030	scat_0001	VYXG01012544.1_RagTag	1	1526	2984841
scaffold_group030	scat_0001	VYXG01003664.1_RagTag	1	1518	2984841
scaffold_group030	scat_0001	VYXG01010179.1_RagTag	1	1484	2984841
scaffold_group030	scat_0001	VYXG01005948.1_RagTag	1	1481	2984841
scaffold_group030	scat_0001	VYXG01012052.1_RagTag	1	1449	2984841
scaffold_group030	scat_0001	VYXG01009501.1_RagTag	1	1441	2984841
scaffold_group030	scat_0001	VYXG01003996.1_RagTag	1	1421	2984841
scaffold_group030	scat_0001	VYXG01000426.1_RagTag	1	1412	2984841
scaffold_group030	scat_0001	VYXG01006390.1_RagTag	1	1399	2984841
scaffold_group030	scat_0001	VYXG01002316.1_RagTag	1	1388	2984841
scaffold_group030	scat_0001	VYXG01005579.1_RagTag	1	1371	2984841
scaffold_group030	scat_0001	VYXG01009523.1_RagTag	1	1357	2984841
scaffold_group030	scat_0001	VYXG01003590.1_RagTag	1	1344	2984841
scaffold_group030	scat_0001	VYXG01008243.1_RagTag	1	1333	2984841
scaffold_group030	scat_0001	VYXG01002449.1_RagTag	1	1314	2984841
scaffold_group030	scat_0001	VYXG01008201.1_RagTag	1	1311	2984841
scaffold_group030	scat_0001	VYXG01006101.1_RagTag	1	1293	2984841
scaffold_group030	scat_0001	VYXG01007083.1_RagTag	1	1288	2984841
scaffold_group030	scat_0001	VYXG01002387.1_RagTag	1	1264	2984841
scaffold_group030	scat_0001	VYXG01012472.1_RagTag	1	1263	2984841
scaffold_group030	scat_0001	VYXG01012136.1_RagTag	1	1240	2984841
scaffold_group030	scat_0001	VYXG01017811.1_RagTag	1	1236	2984841
scaffold_group030	scat_0001	VYXG01008865.1_RagTag	1	1216	2984841
scaffold_group030	scat_0001	VYXG01002241.1_RagTag	1	1214	2984841
scaffold_group030	scat_0001	VYXG01017795.1_RagTag	1	1201	2984841
scaffold_group030	scat_0001	VYXG01017784.1_RagTag	1	1189	2984841
scaffold_group030	scat_0001	VYXG01006294.1_RagTag	1	1181	2984841
scaffold_group030	scat_0001	VYXG01012982.1_RagTag	1	1173	2984841
scaffold_group030	scat_0001	VYXG01009992.1_RagTag	1	1162	2984841
scaffold_group030	scat_0001	VYXG01010438.1_RagTag	1	1156	2984841
scaffold_group030	scat_0001	VYXG01006835.1_RagTag	1	1149	2984841
scaffold_group030	scat_0001	VYXG01009019.1_RagTag	1	1138	2984841
scaffold_group030	scat_0001	VYXG01004887.1_RagTag	1	1132	2984841
scaffold_group030	scat_0001	VYXG01002920.1_RagTag	1	1118	2984841
scaffold_group030	scat_0001	VYXG01008956.1_RagTag	1	1113	2984841
scaffold_group030	scat_0001	VYXG01012644.1_RagTag	1	1100	2984841
scaffold_group030	scat_0001	VYXG01003850.1_RagTag	1	1092	2984841
scaffold_group030	scat_0001	VYXG01017724.1_RagTag	1	1090	2984841
scaffold_group030	scat_0001	VYXG01012765.1_RagTag	1	1075	2984841
scaffold_group030	scat_0001	VYXG01009074.1_RagTag	1	1073	2984841
scaffold_group030	scat_0001	VYXG01000561.1_RagTag	1	1061	2984841
scaffold_group030	scat_0001	VYXG01006167.1_RagTag	1	1055	2984841
scaffold_group030	scat_0001	VYXG01003710.1_RagTag	1	1046	2984841
scaffold_group030	scat_0001	VYXG01007552.1_RagTag	1	1039	2984841
scaffold_group030	scat_0001	VYXG01003790.1_RagTag	1	1029	2984841
scaffold_group030	scat_0001	ScTjWWh_3321-HRSCAF-5209_RagTag	1	1027	2984841
scaffold_group030	scat_0001	VYXG01010849.1_RagTag	1	1014	2984841
scaffold_group030	scat_0001	VYXG01017653.1_RagTag	1	1008	2984841
scaffold_group030	scat_0001	VYXG01012874.1_RagTag	1	1000	2984841
scaffold_group030	scat_0001	VYXG01007995.1_RagTag	1	994	2984841
scaffold_group030	scat_0001	VYXG01010352.1_RagTag	1	981	2984841
scaffold_group030	scat_0001	VYXG01003365.1_RagTag	1	972	2984841
scaffold_group030	scat_0001	VYXG01001835.1_RagTag	1	963	2984841
scaffold_group030	scat_0001	VYXG01006553.1_RagTag	1	958	2984841
scaffold_group030	scat_0001	VYXG01003729.1_RagTag	1	951	2984841
scaffold_group030	scat_0001	VYXG01017594.1_RagTag	1	942	2984841
scaffold_group030	scat_0001	VYXG01009172.1_RagTag	1	932	2984841
scaffold_group030	scat_0001	VYXG01011623.1_RagTag	1	930	2984841
scaffold_group030	scat_0001	VYXG01008042.1_RagTag	1	922	2984841
scaffold_group030	scat_0001	VYXG01017564.1_RagTag	1	919	2984841
scaffold_group030	scat_0001	VYXG01010485.1_RagTag	1	908	2984841
scaffold_group030	scat_0001	VYXG01009753.1_RagTag	1	907	2984841
scaffold_group030	scat_0001	VYXG01003617.1_RagTag	1	891	2984841
scaffold_group030	scat_0001	VYXG01017534.1_RagTag	1	889	2984841
scaffold_group030	scat_0001	VYXG01002263.1_RagTag	1	881	2984841
scaffold_group030	scat_0001	VYXG01005030.1_RagTag	1	878	2984841
scaffold_group030	scat_0001	VYXG01011511.1_RagTag	1	873	2984841
scaffold_group030	scat_0001	VYXG01008624.1_RagTag	1	866	2984841
scaffold_group030	scat_0001	VYXG01005040.1_RagTag	1	864	2984841
scaffold_group030	scat_0001	VYXG01012075.1_RagTag	1	859	2984841
scaffold_group030	scat_0001	VYXG01011890.1_RagTag	1	852	2984841
scaffold_group030	scat_0001	VYXG01012103.1_RagTag	1	849	2984841
scaffold_group030	scat_0001	VYXG01010153.1_RagTag	1	842	2984841
scaffold_group030	scat_0001	VYXG01009732.1_RagTag	1	840	2984841
scaffold_group030	scat_0001	VYXG01010563.1_RagTag	1	835	2984841
scaffold_group030	scat_0001	VYXG01017463.1_RagTag	1	832	2984841
scaffold_group030	scat_0001	VYXG01010837.1_RagTag	1	828	2984841
scaffold_group030	scat_0001	VYXG01002152.1_RagTag	1	825	2984841
scaffold_group030	scat_0001	VYXG01005701.1_RagTag	1	821	2984841
scaffold_group030	scat_0001	VYXG01006543.1_RagTag	1	817	2984841
scaffold_group030	scat_0001	VYXG01009698.1_RagTag	1	814	2984841
scaffold_group030	scat_0001	VYXG01017448.1_RagTag	1	810	2984841
scaffold_group030	scat_0001	VYXG01011699.1_RagTag	1	804	2984841
scaffold_group030	scat_0001	VYXG01004364.1_RagTag	1	803	2984841
scaffold_group030	scat_0001	VYXG01004432.1_RagTag	1	795	2984841
scaffold_group030	scat_0001	VYXG01017435.1_RagTag	1	795	2984841
scaffold_group030	scat_0001	VYXG01001533.1_RagTag	1	789	2984841
scaffold_group030	scat_0001	VYXG01007462.1_RagTag	1	789	2984841
scaffold_group030	scat_0001	VYXG01001545.1_RagTag	1	784	2984841
scaffold_group030	scat_0001	VYXG01007120.1_RagTag	1	781	2984841
scaffold_group030	scat_0001	VYXG01012962.1_RagTag	1	777	2984841
scaffold_group030	scat_0001	VYXG01004738.1_RagTag	1	772	2984841
scaffold_group030	scat_0001	VYXG01008720.1_RagTag	1	771	2984841
scaffold_group030	scat_0001	ScTjWWh_1148-HRSCAF-1876_RagTag	1	764	2984841
scaffold_group030	scat_0001	VYXG01007916.1_RagTag	1	764	2984841
scaffold_group030	scat_0001	VYXG01002126.1_RagTag	1	757	2984841
scaffold_group030	scat_0001	VYXG01017372.1_RagTag	1	755	2984841
scaffold_group030	scat_0001	ScTjWWh_1970-HRSCAF-3125_RagTag	1	748	2984841
scaffold_group030	scat_0001	VYXG01005088.1_RagTag	1	748	2984841
scaffold_group030	scat_0001	VYXG01017346.1_RagTag	1	743	2984841
scaffold_group030	scat_0001	VYXG01005672.1_RagTag	1	739	2984841
scaffold_group030	scat_0001	VYXG01003663.1_RagTag	1	737	2984841
scaffold_group030	scat_0001	VYXG01006906.1_RagTag	1	734	2984841
scaffold_group030	scat_0001	VYXG01001288.1_RagTag	1	729	2984841
scaffold_group030	scat_0001	VYXG01008830.1_RagTag	1	727	2984841
scaffold_group030	scat_0001	VYXG01002782.1_RagTag	1	722	2984841
scaffold_group030	scat_0001	VYXG01002489.1_RagTag	1	718	2984841
scaffold_group030	scat_0001	VYXG01017287.1_RagTag	1	714	2984841
scaffold_group030	scat_0001	VYXG01004979.1_RagTag	1	708	2984841
scaffold_group030	scat_0001	VYXG01007692.1_RagTag	1	705	2984841
scaffold_group030	scat_0001	VYXG01008760.1_RagTag	1	698	2984841
scaffold_group030	scat_0001	VYXG01017266.1_RagTag	1	695	2984841
scaffold_group030	scat_0001	VYXG01001599.1_RagTag	1	690	2984841
scaffold_group030	scat_0001	VYXG01002091.1_RagTag	1	686	2984841
scaffold_group030	scat_0001	VYXG01005958.1_RagTag	1	683	2984841
scaffold_group030	scat_0001	VYXG01010943.1_RagTag	1	677	2984841
scaffold_group030	scat_0001	VYXG01017216.1_RagTag	1	675	2984841
scaffold_group030	scat_0001	VYXG01012301.1_RagTag	1	666	2984841
scaffold_group030	scat_0001	VYXG01017193.1_RagTag	1	661	2984841
scaffold_group030	scat_0001	VYXG01000664.1_RagTag	1	655	2984841
scaffold_group030	scat_0001	VYXG01005086.1_RagTag	1	653	2984841
scaffold_group030	scat_0001	VYXG01002293.1_RagTag	1	646	2984841
scaffold_group030	scat_0001	VYXG01017156.1_RagTag	1	646	2984841
scaffold_group030	scat_0001	VYXG01005272.1_RagTag	1	635	2984841
scaffold_group030	scat_0001	VYXG01012051.1_RagTag	1	635	2984841
scaffold_group030	scat_0001	VYXG01010149.1_RagTag	1	627	2984841
scaffold_group030	scat_0001	VYXG01004915.1_RagTag	1	622	2984841
scaffold_group030	scat_0001	VYXG01000222.1_RagTag	1	618	2984841
scaffold_group030	scat_0001	VYXG01008714.1_RagTag	1	613	2984841
scaffold_group030	scat_0001	VYXG01009010.1_RagTag	1	609	2984841
